t [s],a(t) [m/s^2]
80.03361345,-0.006252348
80.03781513,0.009616014
80.04201681,-0.011900129
80.04621849,-0.003811172
80.05042017,0.001539085
80.05462185,0.005351663
80.05882353,-0.000124912
80.06302521,-0.001669482
80.06722689,0.009768019
80.07142857,-0.002238527
80.07563025,-0.006472729
80.07983193,-0.004639087
80.08403361,-0.001441471
80.08823529,0.005584728
80.09243697,0.004520398
80.09663866,-0.00460539
80.10084034,-0.002634028
80.10504202,-0.0105332
80.1092437,0.008166816
80.11344538,0.009712575
80.11764706,0.006600154
80.12184874,-0.006038388
80.12605042,0.004636217
80.1302521,-0.00993259
80.13445378,-0.005515343
80.13865546,0.00108367
80.14285714,0.000262185
80.14705882,0.001594008
80.1512605,-0.000888163
80.15546218,0.005421668
80.15966387,-0.001570589
80.16386555,0.001539265
80.16806723,0.008829335
80.17226891,-0.010764704
80.17647059,-0.003324529
80.18067227,0.003650757
80.18487395,0.001198253
80.18907563,0.009063749
80.19327731,-0.018866122
80.19747899,-0.003627579
80.20168067,0.012826069
80.20588235,0.001104311
80.21008403,0.004241672
80.21428571,-0.007142697
80.21848739,-0.006749984
80.22268908,0.011387678
80.22689076,-0.003599409
80.23109244,-0.004396232
80.23529412,0.010245937
80.2394958,0.000892418
80.24369748,-0.000654338
80.24789916,0.002096597
80.25210084,-0.011128735
80.25630252,0.002826372
80.2605042,-0.014655301
80.26470588,0.005271357
80.26890756,0.004531817
80.27310924,0.009416925
80.27731092,-0.005280876
80.28151261,0.005840728
80.28571429,-0.005797658
80.28991597,0.008189808
80.29411765,-0.003757248
80.29831933,0.001987717
80.30252101,-0.00154954
80.30672269,-0.0077937
80.31092437,-0.005348309
80.31512605,0.00883355
80.31932773,0.002509324
80.32352941,0.000914795
80.32773109,-0.009014507
80.33193277,-0.00263853
80.33613445,0.008159144
80.34033613,0.00788101
80.34453782,0.003147776
80.3487395,-0.005437058
80.35294118,-0.013111143
80.35714286,-0.005563621
80.36134454,0.000370667
80.36554622,0.015377022
80.3697479,0.01422392
80.37394958,-0.007364566
80.37815126,-0.013548469
80.38235294,0.005197616
80.38655462,0.008745012
80.3907563,-0.00470361
80.39495798,-0.011184725
80.39915966,-0.001679956
80.40336134,0.004709677
80.40756303,0.001456555
80.41176471,0.003577359
80.41596639,-0.002652705
80.42016807,-0.005236395
80.42436975,-0.002370016
80.42857143,0.005337003
80.43277311,0.005887208
80.43697479,-0.006144521
80.44117647,0.014687426
80.44537815,0.006093607
80.44957983,-0.000236241
80.45378151,-0.004918774
80.45798319,-0.012144052
80.46218487,-0.015308879
80.46638655,-0.007192887
80.47058824,-0.000910793
80.47478992,0.022154269
80.4789916,0.012387528
80.48319328,-0.004414455
80.48739496,-0.006657161
80.49159664,-0.001493396
80.49579832,0.002704731
80.5,-0.004253094
80.50420168,0.003333763
80.50840336,-0.002719911
80.51260504,0.014030624
80.51680672,0.011616756
80.5210084,-0.010628195
80.52521008,-0.015652335
80.52941176,-0.011277871
80.53361345,7.98661E-05
80.53781513,0.007649025
80.54201681,-0.002911922
80.54621849,0.003155463
80.55042017,0.0031646
80.55462185,-0.001621905
80.55882353,0.008016581
80.56302521,0.003412275
80.56722689,0.009754491
80.57142857,-0.004045039
80.57563025,-0.008641044
80.57983193,-0.008224758
80.58403361,0.006162219
80.58823529,0.005755008
80.59243697,-0.014878566
80.59663866,0.002267806
80.60084034,-0.002714071
80.60504202,0.008430673
80.6092437,-0.008036577
80.61344538,-0.001277487
80.61764706,0.001745016
80.62184874,0.007595811
80.62605042,0.002497874
80.6302521,0.004404013
80.63445378,0.007331335
80.63865546,0.000512584
80.64285714,-0.010056973
80.64705882,-0.013590429
80.6512605,0.002498297
80.65546218,0.000520819
80.65966387,-0.009921523
80.66386555,0.01130335
80.66806723,0.011559465
80.67226891,0.00225999
80.67647059,-0.002185438
80.68067227,-0.008313661
80.68487395,-0.004108128
80.68907563,-0.003891839
80.69327731,-0.002843474
80.69747899,0.011029343
80.70168067,-0.001171532
80.70588235,0.007230449
80.71008403,0.007478422
80.71428571,0.000127251
80.71848739,-0.016676227
80.72268908,-0.004693567
80.72689076,0.00308237
80.73109244,0.007776421
80.73529412,0.006928131
80.7394958,-0.003708439
80.74369748,-0.014596366
80.74789916,-0.000618547
80.75210084,-0.004273008
80.75630252,0.009172906
80.7605042,0.004439726
80.76470588,0.000728508
80.76890756,0.015454393
80.77310924,-0.003394749
80.77731092,-0.004284352
80.78151261,-0.008708259
80.78571429,-0.011235235
80.78991597,-0.005249783
80.79411765,0.009266549
80.79831933,0.007777809
80.80252101,0.008829857
80.80672269,0.001030713
80.81092437,-0.005472518
80.81512605,-0.001734867
80.81932773,-0.005149349
80.82352941,-0.006174728
80.82773109,0.001142467
80.83193277,0.013183143
80.83613445,0.000598215
80.84033613,-0.009094248
80.84453782,-0.009915634
80.8487395,-0.002464344
80.85294118,0.011471781
80.85714286,0.012155091
80.86134454,0.000802791
80.86554622,0.001980882
80.8697479,-0.002835683
80.87394958,-0.000446303
80.87815126,-0.000393346
80.88235294,-0.006234121
80.88655462,-0.01554333
80.8907563,-0.012133406
80.89495798,0.00700771
80.89915966,0.021540186
80.90336134,0.002135915
80.90756303,-0.005727498
80.91176471,0.008103565
80.91596639,0.005288912
80.92016807,-0.00283967
80.92436975,-0.009145692
80.92857143,0.006672805
80.93277311,-0.008101619
80.93697479,0.003951597
80.94117647,-0.003883709
80.94537815,-0.010676455
80.94957983,0.00032789
80.95378151,0.005794921
80.95798319,0.002154671
80.96218487,0.000809883
80.96638655,0.008380352
80.97058824,-0.001432887
80.97478992,0.001331101
80.9789916,0.001136566
80.98319328,0.000392978
80.98739496,-0.006283657
80.99159664,-0.000349638
80.99579832,-0.001577271
81,-0.009397759
81.00420168,-0.002297415
81.00840336,0.009515942
81.01260504,-0.001517036
81.01680672,0.007084511
81.0210084,0.008386468
81.02521008,0.000607325
81.02941176,-0.004848388
81.03361345,-0.004943353
81.03781513,-0.006804732
81.04201681,-0.006782709
81.04621849,0.005953491
81.05042017,0.012896837
81.05462185,-0.006270758
81.05882353,0.002931828
81.06302521,-0.012775787
81.06722689,0.003436265
81.07142857,0.013207982
81.07563025,-0.009266581
81.07983193,-2.22667E-05
81.08403361,0.015722517
81.08823529,-0.004603136
81.09243697,-0.012575678
81.09663866,-0.007036841
81.10084034,0.009607058
81.10504202,0.001457
81.1092437,-0.010497081
81.11344538,0.007325054
81.11764706,0.009514066
81.12184874,0.00274051
81.12605042,-0.004529619
81.1302521,-0.012817821
81.13445378,-0.003510103
81.13865546,0.006669656
81.14285714,0.008152045
81.14705882,-0.002076201
81.1512605,0.002272091
81.15546218,0.003173111
81.15966387,-0.004246576
81.16386555,-0.002717817
81.16806723,-0.008490019
81.17226891,0.003499802
81.17647059,0.009848706
81.18067227,0.00274196
81.18487395,-0.004663422
81.18907563,-0.009957301
81.19327731,0.00186255
81.19747899,-0.000870669
81.20168067,0.004057268
81.20588235,-0.00183735
81.21008403,-0.003522973
81.21428571,0.010431321
81.21848739,0.00655013
81.22268908,0.001020852
81.22689076,0.004025156
81.23109244,-0.008985524
81.23529412,-0.009304672
81.2394958,-0.008334257
81.24369748,0.001673514
81.24789916,0.005125813
81.25210084,0.003795383
81.25630252,-0.00831571
81.2605042,0.006501065
81.26470588,0.000972028
81.26890756,0.009835565
81.27310924,0.001395803
81.27731092,-0.010551251
81.28151261,0.012325982
81.28571429,-0.000584253
81.28991597,-0.006779824
81.29411765,-0.008665489
81.29831933,0.002713712
81.30252101,-0.003204557
81.30672269,0.000468089
81.31092437,-0.006667328
81.31512605,-0.000119259
81.31932773,0.013489247
81.32352941,0.00180966
81.32773109,0.002540129
81.33193277,-0.001667488
81.33613445,-0.004200422
81.34033613,0.008153138
81.34453782,0.002529441
81.3487395,-0.00664552
81.35294118,-0.008540739
81.35714286,-0.004303023
81.36134454,0.009689725
81.36554622,-0.007251824
81.3697479,0.005909075
81.37394958,-0.00174324
81.37815126,-0.003932087
81.38235294,0.003453812
81.38655462,0.006563453
81.3907563,-0.00306967
81.39495798,-0.00936187
81.39915966,0.00798002
81.40336134,0.010615077
81.40756303,-0.002655036
81.41176471,-0.001873747
81.41596639,-0.000147096
81.42016807,-0.003371479
81.42436975,0.005319119
81.42857143,-0.009272001
81.43277311,-0.013510075
81.43697479,-0.006094247
81.44117647,0.014255595
81.44537815,0.00629135
81.44957983,0.005345704
81.45378151,-0.001768473
81.45798319,0.007639413
81.46218487,-0.005418365
81.46638655,-0.000345802
81.47058824,-0.001800089
81.47478992,-0.009299937
81.4789916,0.016550499
81.48319328,0.00383921
81.48739496,-0.012781339
81.49159664,-0.015384753
81.49579832,-0.003969959
81.5,0.007129269
81.50420168,0.013780468
81.50840336,-0.000103039
81.51260504,-0.000918103
81.51680672,-0.005938299
81.5210084,0.004664725
81.52521008,0.011202419
81.52941176,-5.01279E-05
81.53361345,-0.003333672
81.53781513,-0.007627697
81.54201681,-0.006966031
81.54621849,0.001014103
81.55042017,0.006694594
81.55462185,-0.010315713
81.55882353,0.004412348
81.56302521,0.001172441
81.56722689,0.005087413
81.57142857,0.004781871
81.57563025,0.002659516
81.57983193,-0.011438165
81.58403361,-0.008160177
81.58823529,0.002936457
81.59243697,0.009296598
81.59663866,0.005535882
81.60084034,-0.001772683
81.60504202,0.001710484
81.6092437,0.00397543
81.61344538,-0.015973892
81.61764706,-0.001926984
81.62184874,-0.007800731
81.62605042,0.010057867
81.6302521,0.007333875
81.63445378,0.007966517
81.63865546,-0.010767579
81.64285714,-0.006324548
81.64705882,0.00580166
81.6512605,-0.001834279
81.65546218,-0.001006495
81.65966387,0.007185032
81.66386555,-0.001115434
81.66806723,0.004686688
81.67226891,-0.001104372
81.67647059,-0.010698619
81.68067227,0.004010671
81.68487395,-0.000132421
81.68907563,-0.007055105
81.69327731,0.014852937
81.69747899,-0.019523536
81.70168067,0.021369459
81.70588235,-0.022989999
81.71008403,0.009512082
81.71428571,0.013472159
81.71848739,0.0002396
81.72268908,-0.011615437
81.72689076,-0.004080188
81.73109244,0.000786021
81.73529412,0.011477481
81.7394958,0.011361444
81.74369748,-0.015592034
81.74789916,-0.000432558
81.75210084,0.003668306
81.75630252,-0.015195566
81.7605042,-0.003724166
81.76470588,-0.002032623
81.76890756,0.008983188
81.77310924,0.013076685
81.77731092,0.004152887
81.78151261,-0.017915881
81.78571429,0.017369059
81.78991597,0.005738035
81.79411765,0.001556597
81.79831933,-0.01141197
81.80252101,-0.00627165
81.80672269,-0.025520966
81.81092437,0.024249025
81.81512605,-0.018497173
81.81932773,0.028294782
81.82352941,-0.010629639
81.82773109,0.010899115
81.83193277,-0.007547864
81.83613445,-0.004807239
81.84033613,0.010836669
81.84453782,-0.023397449
81.8487395,0.033186277
81.85294118,-0.014533541
81.85714286,0.015973859
81.86134454,-0.015403769
81.86554622,0.00737724
81.8697479,-0.018721314
81.87394958,0.019327572
81.87815126,-0.041975127
81.88235294,0.013351493
81.88655462,-0.011691938
81.8907563,0.036653221
81.89495798,0.0015234
81.89915966,0.029533097
81.90336134,-0.029559258
81.90756303,0.008607043
81.91176471,-0.016351016
81.91596639,-0.010422011
81.92016807,-0.004680793
81.92436975,0.006318745
81.92857143,0.008272876
81.93277311,-0.005336302
81.93697479,0.022416266
81.94117647,-0.033503901
81.94537815,0.035250544
81.94957983,-0.038225326
81.95378151,0.028017151
81.95798319,-0.027566779
81.96218487,0.024867667
81.96638655,-0.022987376
81.97058824,0.044310517
81.97478992,-0.016895241
81.9789916,-0.003169892
81.98319328,0.009991199
81.98739496,-0.02119791
81.99159664,0.003725987
81.99579832,-0.012291647
82,-0.014262827
82.00420168,0.010919856
82.00840336,-0.004415047
82.01260504,0.046867107
82.01680672,-0.011180206
82.0210084,0.01483222
82.02521008,-0.031227483
82.02941176,-0.009784936
82.03361345,0.00147952
82.03781513,-0.003283007
82.04201681,0.006585644
82.04621849,0.007257906
82.05042017,0.022166594
82.05462185,-0.030039642
82.05882353,0.033205454
82.06302521,-0.033535026
82.06722689,-0.002294442
82.07142857,0.009500134
82.07563025,-0.022236601
82.07983193,0.028632132
82.08403361,-0.024797835
82.08823529,0.014250218
82.09243697,0.010987472
82.09663866,-0.01131997
82.10084034,0.02510955
82.10504202,-0.026346745
82.1092437,0.027113863
82.11344538,0.002450566
82.11764706,-0.014596418
82.12184874,-0.029248284
82.12605042,0.004152232
82.1302521,-0.000429168
82.13445378,0.003816839
82.13865546,0.019966498
82.14285714,-0.036344861
82.14705882,0.038362576
82.1512605,-0.015157476
82.15546218,0.023832163
82.15966387,0.017510366
82.16386555,-0.040886159
82.16806723,0.032815774
82.17226891,-0.05064325
82.17647059,0.013263615
82.18067227,0.006581985
82.18487395,-0.025831429
82.18907563,0.048923624
82.19327731,-0.033034381
82.19747899,0.025293268
82.20168067,-0.016553091
82.20588235,-0.006372902
82.21008403,0.021888787
82.21428571,0.001347768
82.21848739,-0.012207213
82.22268908,-0.000142837
82.22689076,-0.016895344
82.23109244,0.031486528
82.23529412,-0.022656162
82.2394958,0.009113513
82.24369748,-0.002023267
82.24789916,-0.008324744
82.25210084,0.010418838
82.25630252,0.010391301
82.2605042,-0.009099762
82.26470588,-0.003223419
82.26890756,-0.018086453
82.27310924,0.037306636
82.27731092,-0.027328725
82.28151261,0.017922477
82.28571429,-0.008209843
82.28991597,-0.014056153
82.29411765,0.016028226
82.29831933,-0.013655059
82.30252101,0.014252346
82.30672269,0.005799553
82.31092437,-0.023454485
82.31512605,0.0330066
82.31932773,-0.026558787
82.32352941,0.018669187
82.32773109,-0.009711361
82.33193277,-0.024938504
82.33613445,0.033428812
82.34033613,-0.013565843
82.34453782,0.017851762
82.3487395,-0.021916073
82.35294118,0.016808218
82.35714286,-0.010179634
82.36134454,-0.008275272
82.36554622,0.014760368
82.3697479,-0.026663506
82.37394958,0.023648238
82.37815126,-0.003137604
82.38235294,0.009031268
82.38655462,0.000225122
82.3907563,-0.003298772
82.39495798,0.00556943
82.39915966,-0.025299736
82.40336134,0.007008841
82.40756303,-0.014821482
82.41176471,0.03852015
82.41596639,-0.006486176
82.42016807,0.001670831
82.42436975,0.008020377
82.42857143,-0.028037914
82.43277311,0.010900837
82.43697479,-0.031906978
82.44117647,0.031525069
82.44537815,-0.02444131
82.44957983,0.02701591
82.45378151,-0.018265792
82.45798319,0.010211457
82.46218487,0.023756341
82.46638655,-0.017246778
82.47058824,0.037928597
82.47478992,-0.035856134
82.4789916,0.025899259
82.48319328,-0.037190814
82.48739496,-0.004841226
82.49159664,-0.028423427
82.49579832,-0.000705631
82.5,0.02216593
82.50420168,0.015177387
82.50840336,0.03711058
82.51260504,-0.031638545
82.51680672,0.027474378
82.5210084,-0.030915612
82.52521008,0.01644321
82.52941176,-0.033999834
82.53361345,0.028356042
82.53781513,-0.025842895
82.54201681,0.034306244
82.54621849,-0.031944069
82.55042017,0.029659853
82.55462185,-0.043145782
82.55882353,0.033875758
82.56302521,-0.026608263
82.56722689,0.031587222
82.57142857,-0.02971278
82.57563025,0.03976041
82.57983193,-0.029238058
82.58403361,0.032149039
82.58823529,-0.035734018
82.59243697,0.016204555
82.59663866,-0.011867288
82.60084034,0.006394347
82.60504202,0.008765857
82.6092437,-0.023909312
82.61344538,0.017872828
82.61764706,-0.017961344
82.62184874,0.034326796
82.62605042,-0.031814511
82.6302521,0.045723268
82.63445378,-0.04673312
82.63865546,0.037349425
82.64285714,-0.039013135
82.64705882,0.015083266
82.6512605,-0.024194853
82.65546218,0.01317017
82.65966387,0.004505574
82.66386555,0.003704706
82.66806723,0.02454601
82.67226891,-0.029936446
82.67647059,0.041346934
82.68067227,-0.027391224
82.68487395,0.020575551
82.68907563,-0.032078763
82.69327731,-0.014827691
82.69747899,0.008832098
82.70168067,-0.013214992
82.70588235,0.030936014
82.71008403,-0.018531303
82.71428571,0.041904906
82.71848739,-0.028930287
82.72268908,0.014420145
82.72689076,-0.014121952
82.73109244,-0.021112295
82.73529412,0.025245766
82.7394958,-0.031203444
82.74369748,0.055595403
82.74789916,-0.030951566
82.75210084,0.027596431
82.75630252,-0.02853193
82.7605042,-0.014411185
82.76470588,0.024429303
82.76890756,-0.043143286
82.77310924,0.067116957
82.77731092,-0.033306179
82.78151261,0.030213402
82.78571429,-0.03266988
82.78991597,-0.003532615
82.79411765,-0.002710033
82.79831933,-0.033211112
82.80252101,0.055798133
82.80672269,-0.020573359
82.81092437,0.047747849
82.81512605,-0.033680875
82.81932773,0.001539071
82.82352941,0.000833886
82.82773109,-0.015390988
82.83193277,0.027138591
82.83613445,-0.042711715
82.84033613,0.036061606
82.84453782,-0.030994672
82.8487395,0.017694211
82.85294118,-0.001626941
82.85714286,-0.023138901
82.86134454,0.045894494
82.86554622,-0.026213653
82.8697479,0.028020903
82.87394958,-0.026698209
82.87815126,0.013061423
82.88235294,-0.008386958
82.88655462,-0.023463539
82.8907563,0.043211106
82.89495798,-0.035226402
82.89915966,0.042898395
82.90336134,-0.042000515
82.90756303,0.011800397
82.91176471,0.010453503
82.91596639,-0.025001574
82.92016807,0.037810342
82.92436975,-0.033251262
82.92857143,0.024054086
82.93277311,-0.017062513
82.93697479,0.00263926
82.94117647,0.001753494
82.94537815,-0.025743147
82.94957983,0.048765707
82.95378151,-0.026801257
82.95798319,0.02396833
82.96218487,-0.019908461
82.96638655,-0.011905454
82.97058824,0.028123318
82.97478992,-0.029782612
82.9789916,0.033398544
82.98319328,-0.018767366
82.98739496,0.005880279
82.99159664,-0.015299415
82.99579832,-0.00381073
83,0.039253264
83.00420168,-0.052992243
83.00840336,0.033792537
83.01260504,-0.021721808
83.01680672,-0.005793289
83.0210084,0.030736541
83.02521008,-0.012686935
83.02941176,0.039881233
83.03361345,-0.034271643
83.03781513,0.016173112
83.04201681,-0.015358609
83.04621849,-0.028984018
83.05042017,0.020128622
83.05462185,-0.011111441
83.05882353,0.023926187
83.06302521,-0.005225481
83.06722689,-0.001560898
83.07142857,0.009245474
83.07563025,-0.034382393
83.07983193,0.037621557
83.08403361,-0.024862132
83.08823529,0.021230479
83.09243697,-0.012011346
83.09663866,-0.003678713
83.10084034,0.022857458
83.10504202,-0.043188049
83.1092437,0.059070429
83.11344538,-0.01761381
83.11764706,-0.015966079
83.12184874,-0.00730594
83.12605042,-0.019243638
83.1302521,0.032558866
83.13445378,-0.019515339
83.13865546,0.030435
83.14285714,-0.018667709
83.14705882,0.009204762
83.1512605,-0.006179834
83.15546218,-0.016256012
83.15966387,0.025745764
83.16386555,-0.018961493
83.16806723,0.023257302
83.17226891,-0.006773005
83.17647059,-0.015067687
83.18067227,-0.00103761
83.18487395,0.005362706
83.18907563,0.028631995
83.19327731,-0.030035736
83.19747899,0.021445595
83.20168067,-0.024056741
83.20588235,-0.01513504
83.21008403,0.017079703
83.21428571,-0.020775402
83.21848739,0.038916118
83.22268908,-0.021080192
83.22689076,0.029115785
83.23109244,-0.00438462
83.23529412,-0.010821603
83.2394958,0.002039684
83.24369748,-0.025658388
83.24789916,0.028762967
83.25210084,-0.016097095
83.25630252,0.003108232
83.2605042,-0.0010748
83.26470588,-0.025720689
83.26890756,0.03265688
83.27310924,-0.009143812
83.27731092,0.033200881
83.28151261,-0.021072503
83.28571429,0.002834275
83.28991597,-0.003367736
83.29411765,-0.037214131
83.29831933,0.039641333
83.30252101,-0.015120238
83.30672269,0.023641203
83.31092437,-0.023561169
83.31512605,-0.008826643
83.31932773,0.014607365
83.32352941,-0.025073784
83.32773109,0.05945131
83.33193277,-0.026940734
83.33613445,0.019143826
83.34033613,-0.031613481
83.34453782,-0.012903838
83.3487395,0.013540769
83.35294118,-0.022383144
83.35714286,0.05164725
83.36134454,-0.023575643
83.36554622,0.012895435
83.3697479,-0.018499648
83.37394958,-0.007007242
83.37815126,0.019274196
83.38235294,-0.026995594
83.38655462,0.044563519
83.3907563,-0.026367823
83.39495798,0.005049056
83.39915966,-0.007203879
83.40336134,-0.013433491
83.40756303,0.022272623
83.41176471,-0.025786656
83.41596639,0.048267643
83.42016807,-0.012956209
83.42436975,0.000605962
83.42857143,-0.02179171
83.43277311,-0.01432228
83.43697479,0.027801193
83.44117647,-0.038465487
83.44537815,0.040675097
83.44957983,-0.008286659
83.45378151,-0.004562731
83.45798319,0.01237344
83.46218487,-0.007128175
83.46638655,0.017759473
83.47058824,-0.028465653
83.47478992,0.017606225
83.4789916,-0.015209688
83.48319328,-0.003027289
83.48739496,0.011636219
83.49159664,-0.016136397
83.49579832,0.041112581
83.5,-0.017760079
83.50420168,-0.004845632
83.50840336,-0.025517403
83.51260504,-0.011567131
83.51680672,0.039978184
83.5210084,-0.004965956
83.52521008,0.021187223
83.52941176,-0.027003809
83.53361345,0.004296541
83.53781513,0.006170634
83.54201681,-0.016570646
83.54621849,0.027075296
83.55042017,-0.027461419
83.55462185,0.022752159
83.55882353,-0.0185766
83.56302521,0.002403185
83.56722689,-0.0010758
83.57142857,-0.020617041
83.57563025,0.038955338
83.57983193,-0.030050503
83.58403361,0.034518349
83.58823529,-0.017542283
83.59243697,0.007072609
83.59663866,0.002991608
83.60084034,-0.018445264
83.60504202,0.020537233
83.6092437,-0.024938647
83.61344538,0.02286534
83.61764706,-0.024608625
83.62184874,0.010996081
83.62605042,0.005787873
83.6302521,-0.028842882
83.63445378,0.036420637
83.63865546,-0.02223188
83.64285714,0.036462074
83.64705882,-0.022067576
83.6512605,0.005139222
83.65546218,0.006805067
83.65966387,-0.032591901
83.66386555,0.030623295
83.66806723,-0.032781955
83.67226891,0.0273696
83.67647059,-0.019989261
83.68067227,0.008842282
83.68487395,0.005463586
83.68907563,-0.016434694
83.69327731,0.030452089
83.69747899,-0.022144945
83.70168067,0.032194822
83.70588235,-0.02505594
83.71008403,0.002377668
83.71428571,-0.004639335
83.71848739,-0.010199338
83.72268908,0.022223484
83.72689076,-0.022255089
83.73109244,0.029991433
83.73529412,-0.029864168
83.7394958,0.006538402
83.74369748,-0.004976601
83.74789916,-0.009872069
83.75210084,0.029024052
83.75630252,-0.018714794
83.7605042,0.037289607
83.76470588,-0.014813529
83.76890756,0.010542987
83.77310924,-0.019508403
83.77731092,-0.028355761
83.78151261,0.028282432
83.78571429,-0.023786154
83.78991597,0.0368745
83.79411765,-0.036960825
83.79831933,0.016237677
83.80252101,0.008489919
83.80672269,-0.015952823
83.81092437,0.018280379
83.81512605,-0.016348783
83.81932773,0.03273786
83.82352941,-0.01766524
83.82773109,0.013151419
83.83193277,-0.012522786
83.83613445,-0.024698525
83.84033613,0.016697852
83.84453782,-0.018833302
83.8487395,0.023131559
83.85294118,-0.013612361
83.85714286,0.028383337
83.86134454,-0.002861598
83.86554622,-0.029475696
83.8697479,0.016250259
83.87394958,-0.012249769
83.87815126,0.027558698
83.88235294,-0.028250714
83.88655462,0.02927896
83.8907563,-0.018866832
83.89495798,-0.013443638
83.89915966,0.026410586
83.90336134,-0.025605104
83.90756303,0.031596642
83.91176471,-0.026481088
83.91596639,0.019772658
83.92016807,-0.015251563
83.92436975,-0.011310536
83.92857143,0.026150116
83.93277311,-0.019638717
83.93697479,0.027854395
83.94117647,-0.020537551
83.94537815,-0.001422394
83.94957983,-0.002184124
83.95378151,-0.019215467
83.95798319,0.036692258
83.96218487,-0.015789941
83.96638655,0.022684549
83.97058824,-0.01365521
83.97478992,0.009283962
83.9789916,-0.01024165
83.98319328,-0.019562753
83.98739496,0.019016193
83.99159664,-0.03219527
83.99579832,0.029679814
84,-0.004884281
84.00420168,0.007730155
84.00840336,0.002253344
84.01260504,-0.009363149
84.01680672,0.020158688
84.0210084,-0.021104193
84.02521008,0.014709191
84.02941176,-0.018415727
84.03361345,0.011841082
84.03781513,-0.004006844
84.04201681,-0.027005584
84.04621849,0.035067004
84.05042017,-0.02305124
84.05462185,0.031500256
84.05882353,-0.017936995
84.06302521,0.02256386
84.06722689,-0.012208463
84.07142857,-0.021126112
84.07563025,0.010740852
84.07983193,-0.019595227
84.08403361,0.026092775
84.08823529,-0.006649769
84.09243697,-0.001128134
84.09663866,0.007335954
84.10084034,-0.01596719
84.10504202,0.025944611
84.1092437,-0.023117959
84.11344538,0.033802483
84.11764706,-0.024714243
84.12184874,0.000682928
84.12605042,-0.010282867
84.1302521,-0.00911439
84.13445378,0.029925247
84.13865546,-0.020672363
84.14285714,0.01323106
84.14705882,-0.01146735
84.1512605,0.013503271
84.15546218,-0.004100783
84.15966387,-0.009283077
84.16386555,0.019443681
84.16806723,-0.033483734
84.17226891,0.036010632
84.17647059,-0.023460491
84.18067227,0.021554633
84.18487395,-0.002473347
84.18907563,-0.018867079
84.19327731,0.008963443
84.19747899,-0.01885326
84.20168067,0.030639105
84.20588235,-0.018457093
84.21008403,0.021252474
84.21428571,-0.017792404
84.21848739,-0.011093399
84.22268908,0.016785465
84.22689076,-0.031766416
84.23109244,0.047285039
84.23529412,-0.020270117
84.2394958,0.014476084
84.24369748,-0.011953467
84.24789916,-0.006251211
84.25210084,0.012986693
84.25630252,-0.015307304
84.2605042,0.027987918
84.26470588,-0.033657769
84.26890756,0.035043259
84.27310924,-0.029187024
84.27731092,-0.008993073
84.28151261,0.006529105
84.28571429,-0.011874679
84.28991597,0.027428186
84.29411765,-0.01858204
84.29831933,0.038635698
84.30252101,-0.015822139
84.30672269,0.001142636
84.31092437,-0.004516518
84.31512605,-0.020318994
84.31932773,0.01948021
84.32352941,-0.025863845
84.32773109,0.036304672
84.33193277,-0.011333669
84.33613445,0.004176857
84.34033613,-0.010527956
84.34453782,-0.021291572
84.3487395,0.016240677
84.35294118,-0.021743294
84.35714286,0.047405679
84.36134454,-0.015033702
84.36554622,0.014282388
84.3697479,-0.016605714
84.37394958,-0.017270639
84.37815126,0.028464783
84.38235294,-0.029046108
84.38655462,0.042986827
84.3907563,-0.018260552
84.39495798,-0.000389187
84.39915966,-0.014221076
84.40336134,-0.0143574
84.40756303,0.020067958
84.41176471,-0.033710912
84.41596639,0.048716326
84.42016807,-0.029543443
84.42436975,0.030191829
84.42857143,-0.007271262
84.43277311,-0.017979345
84.43697479,0.027462805
84.44117647,-0.025292538
84.44537815,0.038702377
84.44957983,-0.034269328
84.45378151,0.001244743
84.45798319,-0.006156261
84.46218487,-0.009175346
84.46638655,0.028088992
84.47058824,-0.026667238
84.47478992,0.033609316
84.4789916,-0.026357261
84.48319328,-0.001319643
84.48739496,0.006322065
84.49159664,-0.01424616
84.49579832,0.03510614
84.5,-0.023401788
84.50420168,0.035877882
84.50840336,-0.015685176
84.51260504,-0.004491815
84.51680672,-0.012514902
84.5210084,-0.018774197
84.52521008,0.031821888
84.52941176,-0.043258894
84.53361345,0.038504808
84.53781513,-0.008986317
84.54201681,0.007587088
84.54621849,0.006207529
84.55042017,-0.02751249
84.55462185,0.029101101
84.55882353,-0.022091774
84.56302521,0.032569421
84.56722689,-0.018808064
84.57142857,0.002143133
84.57563025,0.005057649
84.57983193,-0.026795796
84.58403361,0.015552757
84.58823529,-0.02407101
84.59243697,0.03214395
84.59663866,-0.013874225
84.60084034,0.021663857
84.60504202,-0.011449512
84.6092437,-0.010850908
84.61344538,0.015076085
84.61764706,-0.028256595
84.62184874,0.043466341
84.62605042,-0.03196153
84.6302521,0.018339859
84.63445378,-0.011584962
84.63865546,0.005101476
84.64285714,0.003708489
84.64705882,-0.038541932
84.6512605,0.034548539
84.65546218,-0.014044257
84.65966387,0.03655522
84.66386555,-0.020719002
84.66806723,-0.002670798
84.67226891,-0.000228891
84.67647059,-0.012741727
84.68067227,0.024482341
84.68487395,-0.020193537
84.68907563,0.011274606
84.69327731,-0.022953742
84.69747899,0.023763202
84.70168067,-0.010200881
84.70588235,0.011589889
84.71008403,-0.013259826
84.71428571,-0.003994535
84.71848739,0.01898566
84.72268908,-0.013793276
84.72689076,0.037096186
